   2597 00
     11 0000
     96 00000000000000000000
   4385 0000000000000000000000
     44 000000000000000000000000
      1 000000000000000A00000A
      2 000000000000000B00000B
      1 000000000000000C00000C
      1 000000000000000C00404C
      1 000000000000000D00000D
      1 000000000000000F00000F
      1 000000000000000F00404F
      2 00000000A0040500000000A9
      2 00000000A3040500000000AC
      1 00000000A7040500000000B0
      1 00000000AA040500000000B3
      1 00000000AE040500000000B7
      1 00000000B1040500000000BA
      2 00000000B5040500000000BE
      1 00000000C0010000000000C1
      1 00000000CE040500000000D7
      1 00000000E700D500000000BC
      1 00000000E800D500000000BD
      1 00000000E900D500000000BE
      2 00000000EC00D600000000C2
      1 00000000F200D600000000C8
      1 00000000F400D700000000CB
      1 00000000F500D700000000CC
      1 0000000A0000003C000046
      1 0000000A0000003D000047
      1 0000000A0001003D000048
      1 0000000A0002003C000048
      1 0000000A0002003D000049
      2 0000000A0002003E00004A
      2 0000000A0003003C000049
      1 0000000A0003003D00004A
      1 0000000A0004003D00004B
      1 0000000A0004003E00004C
      1 0000000A0005003C00004B
      1 0000000A0005003E00004D
      1 0000000A0006003C00004C
      1 0000000A0006003D00004D
      1 0000000A0007003D00004E
      1 0000000A0007003E00004F
      1 0000000A0008003C00004E
      1 0000000A0008003D00004F
      1 0000000A0009003C00004F
      1 0000000A0009003D000050
      1 0000000A000A003D000051
      2 0000000A000B003C000051
      1 0000000A000B003E000053
      1 0000000A000C003D000053
      1 0000000A000D003C000053
      1 0000000A000D003E000055
      1 0000000A000E003C000054
      1 0000000A000E003D000055
      1 0000000A000E003E000056
      2 0000000A000F003C000055
      2 0000000A000F003E000057
      1 0000000A0011003C000057
      1 0000000A0011003D000058
      1 0000000A0011003E000059
      1 0000000A0013003C000059
      1 0000000A0013003D00005A
      2 0000000A0013003E00005B
      1 0000000A0014003C00005A
      1 0000000A0014003D00005B
      1 0000000A0014003E00005C
      2 0000000A0015003D00005C
      1 0000000A0016003C00005C
      1 0000000A0016003D00005D
      1 0000000A0017003C00005D
      1 0000000A0018003C00005E
      1 0000000A0018003D00005F
      1 0000000A0019003D000060
      1 0000000A001A003D000061
      1 0000000A001D003C000063
      1 0000000A001E003C000064
      2 0000000A001E003D000065
      1 0000000A001F003C000065
      1 0000000A001F003D000066
      1 0000000A0020003D000067
      2 0000000A0022003C000068
      1 0000000A0022003D000069
      1 0000000A0023003C000069
      1 0000000A0023003D00006A
      1 0000000A0024003C00006A
      1 0000000A0026003C00006C
      1 0000000A0026003D00006D
      1 0000000A0027003C00006D
      1 0000000A0028003D00006F
      1 0000000A0029003C00006F
      2 0000000A002B003D000072
      2 0000000A002C003D000073
      1 0000000A002F003C000075
      1 0000000A002F003D000076
      1 0000000A0031003C000077
      1 0000000A0031003D000078
      1 0000000A0032003C000078
      2 0000000A0032003D000079
      1 0000000A0033003C000079
      1 0000000A0033003D00007A
      1 0000000A0034003D00007B
      1 0000000A0036003C00007C
      1 0000000A0036003D00007D
      1 0000000A0037003C00007D
      1 0000000A0037003D00007E
      1 0000000A0038003D00007F
      1 0000000A0039003C00007F
      1 0000000A003A003C000080
      1 0000000A003B003C000081
     10 0000000A01DA00000000E5
      5 0000000A01DB00000000E6
      1 0000000A05050000001024
      7 0000000B01DB00000000E7
     10 0000000C01DB00000000E8
      1 0000000C02050000004053
      9 0000000D01DB00000000E9
      1 0000000D05050000000017
      2 0000000D05050000001027
     26 0000000E01DB00000000EA
     18 0000000E01DC00000000EB
     16 0000000F01DB00000000EB
     22 0000000F01DC00000000EC
      1 000000A000D50000000075
     79 000000A0040500000000A9
      2 000000A200D50000000077
     11 000000A2050500000010BC
     98 000000A3040500000000AC
      1 000000A400D50000000079
      1 000000A500D5000000007A
      1 000000A600D5000000007B
      1 000000A6050500000000B0
      8 000000A6050500000010C0
      1 000000A700D5000000007C
    105 000000A7040500000000B0
      2 000000A800D5000000007D
      1 000000A9050500000000B3
      4 000000A9050500000010C3
     89 000000AA040500000000B3
      2 000000AB00D50000000080
      2 000000AC00D50000000081
      2 000000AD00D50000000082
